transaction_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,,,
268,541,5/4/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38258,,,
269,302,3/29/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586,,,
270,2024,10/3/2017,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41064,,,
246,142,7/27/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848,,,
271,768,8/7/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,34170,,,
272,2147,2/7/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,41064,,,
273,529,11/20/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,38750,,,
64,825,2/23/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,34586,,,
274,624,4/5/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34170,,,
275,2302,11/7/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40672,,,
276,3380,10/28/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42172,,,
277,314,11/19/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298,,,
278,1079,8/25/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873,,,
279,1643,1/20/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298,,,
280,1524,3/14/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,37874,,,
281,3205,4/14/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,41345,,,
282,2860,11/20/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,,,
283,772,5/24/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560,,,
284,323,3/25/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38216,,,
285,2530,3/24/2017,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,35455,,,
17,2426,3/17/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,36498,,,
286,1883,11/18/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848,,,
287,2745,4/7/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,42560,,,
288,2819,1/4/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553,,,
289,792,12/13/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295,,,
290,923,4/20/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,,,
291,3353,7/21/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258,,,
292,3394,11/27/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410,,,
293,3213,10/21/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38193,,,
294,3260,3/7/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672,,,
295,1015,12/4/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,,,
296,2266,1/25/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,,,
297,58,8/20/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298,,,
298,3118,12/18/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,,,
299,1414,8/1/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,42105,,,
300,2202,6/19/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367,,,
301,2144,5/31/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,33888,,,
302,1033,10/9/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,37499,,,
303,2157,6/20/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693,,,
304,1097,1/23/2017,0,Approved,Solex,Standard,low,medium,945.04,507.58,39526,,,
305,2757,4/19/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216,,,
306,87,11/8/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,,,
307,2049,10/11/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410,,,
308,952,11/14/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,33879,,,
309,1745,1/20/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34143,,,
310,40,5/9/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,,,
311,372,10/17/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,33364,,,
312,1627,8/11/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873,,,
313,444,11/15/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167,,,
314,217,5/23/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429,,,
315,1656,8/2/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,38859,,,
316,485,12/16/2017,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220,,,
317,2252,2/21/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,36361,,,
49,3103,11/1/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874,,,
318,506,10/5/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,,,
319,1615,10/30/2017,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,41533,,,
320,1881,1/2/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37698,,,
321,2903,12/4/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,37499,,,
322,1274,12/16/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064,,,
323,1443,8/27/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573,,,
324,2091,3/14/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,40670,,,
325,1478,3/11/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429,,,
326,1493,7/9/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888,,,
185,1614,3/21/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,,,
327,476,7/19/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848,,,
245,1777,4/12/2017,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586,,,
328,940,8/11/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750,,,
329,2930,10/20/2017,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364,,,
330,2354,10/26/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334,,,
21,1582,6/15/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170,,,
331,416,6/19/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,35052,,,
332,1013,4/20/2017,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226,,,
333,533,11/14/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533,,,
334,968,3/22/2017,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,34115,,,
335,727,7/9/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,,,
336,1160,4/13/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553,,,
337,3425,12/6/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,33549,,,
185,1614,11/10/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499,,,
338,2140,4/26/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553,,,
339,2589,1/31/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915,,,
340,2920,9/22/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,41701,,,
341,62,8/14/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499,,,
342,1112,9/13/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337,,,
343,1995,5/3/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427,,,
344,1965,8/22/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,42696,,,
185,1614,3/10/2017,0,Approved,Norco Bicycles,Standard,high,small,850.89,556.0469512,38199.77655,,,
345,366,1/24/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009,,,
87,2682,7/29/2017,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,41434,,,
346,2993,8/3/2017,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193,,,
347,1887,8/28/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672,,,
348,1692,8/16/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,41047,,,
349,1927,6/24/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167,,,
350,2567,3/7/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693,,,
351,3276,7/5/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079,,,
352,1808,2/9/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,41245,,,
353,2368,10/17/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258,,,
354,470,10/27/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470,,,
355,3270,3/3/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,42404,,,
356,1683,8/20/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167,,,
357,880,9/18/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,34996,,,
358,309,12/2/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,42218,,,
359,1698,11/28/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40672,,,
360,1434,8/28/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,,,
361,2712,5/14/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34143,,,
362,892,10/1/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693,,,
363,832,10/15/2017,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364,,,
302,1033,5/3/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40336,,,
364,2834,2/15/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,,,
365,3015,1/4/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,39298,,,
366,3484,10/12/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,35707,,,
367,2775,3/19/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701,,,
368,1208,8/30/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295,,,
369,2109,6/29/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35707,,,
370,3195,10/12/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,,,
371,3366,6/27/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36833,,,
372,2492,2/27/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915,,,
373,389,3/12/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838,,,
374,1306,12/18/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,38206,,,
375,552,7/24/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,37659,,,
376,3009,5/5/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33455,,,
377,2925,6/14/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,34079,,,
378,140,2/17/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838,,,
379,209,9/14/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,39298,,,
380,225,6/19/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922,,,
381,1595,4/17/2017,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002,,,
382,2559,6/14/2017,1,Approved,Trek Bicycles,Standard,medium,medium,710.59,556.0469512,38199.77655,,,
383,769,12/11/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,38339,,,
130,1282,5/8/2017,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,40670,,,
384,2377,3/7/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,40553,,,
385,3355,12/30/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143,,,
386,2350,5/11/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115,,,
387,720,9/9/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41848,,,
388,3249,2/2/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,34115,,,
389,2939,10/1/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,33429,,,
390,1035,11/3/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,42404,,,
391,492,10/2/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499,,,
392,3100,12/10/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336,,,
393,1586,4/19/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216,,,
394,31,5/25/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701,,,
395,887,4/28/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455,,,
36,3356,8/26/2017,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,35378,,,
396,2498,9/15/2017,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404,,,
397,3415,3/3/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002,,,
398,2828,9/6/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,41701,,,
399,3117,4/24/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336,,,
400,2850,11/19/2017,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,41922,,,
401,2779,11/30/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,36146,,,
402,683,12/15/2017,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339,,,
403,2342,10/26/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,,,
404,3388,2/12/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258,,,
405,1968,6/19/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873,,,
406,2923,12/17/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427,,,
407,15,3/10/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,,,
408,2659,7/22/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146,,,
409,3417,9/26/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539,,,
410,1862,8/27/2017,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526,,,
411,1670,4/17/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922,,,
412,2126,12/5/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,37698,,,
413,2702,10/20/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295,,,
414,125,2/25/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833,,,
415,750,4/24/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,38647,,,
416,359,1/25/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,42295,,,
417,2820,9/10/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560,,,
418,850,11/25/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145,,,
419,3072,5/23/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915,,,
420,820,6/23/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,,,
421,919,9/28/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258,,,
422,1250,3/31/2017,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115,,,
423,1655,5/1/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,39298,,,
424,1194,12/2/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696,,,
425,234,3/20/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047,,,
426,724,11/22/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,34143,,,
427,1976,5/3/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549,,,
428,193,8/16/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,42710,,,
429,1588,1/30/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42105,,,
430,290,10/10/2017,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364,,,
431,167,3/25/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40336,,,
432,2821,4/29/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009,,,
433,1201,8/7/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,,,
434,893,7/9/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427,,,
435,2794,9/5/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,41047,,,
231,3166,7/14/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539,,,
436,1422,10/13/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38206,,,
437,3476,4/17/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031,,,
438,505,6/24/2017,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,35560,,,
439,1132,10/15/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,34143,,,
440,2363,11/2/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,34170,,,
441,1816,10/11/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216,,,
442,73,4/30/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,34165,,,
443,647,1/21/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,36367,,,
444,1304,2/9/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487,,,
445,344,11/11/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,34170,,,
446,1001,10/7/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,41345,,,
447,2724,8/10/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586,,,
448,1787,8/19/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,37838,,,
449,367,2/12/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,38859,,,
450,524,1/18/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002,,,
451,479,9/8/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42105,,,
452,1782,4/17/2017,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220,,,
453,361,3/15/2017,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586,,,
454,1135,4/22/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,35160,,,
117,1591,2/15/2017,1,Approved,Solex,Standard,medium,large,1061.56,733.58,34170,,,
455,941,5/4/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37823,,,
456,804,3/17/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,37499,,,
457,2729,7/24/2017,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,38339,,,
458,223,2/15/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,34527,,,
459,1571,9/9/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34586,,,
460,2747,1/25/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226,,,
318,506,4/12/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298,,,
461,2676,12/10/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527,,,
462,547,1/11/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482,,,
463,2623,12/3/2017,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38750,,,
464,1509,11/16/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42172,,,
451,479,8/9/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,33455,,,
465,661,11/8/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482,,,
466,1854,12/30/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,34244,,,
414,125,5/29/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710,,,
467,1037,7/19/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165,,,
468,1446,2/2/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873,,,
31,2810,7/25/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052,,,
469,500,6/13/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,41434,,,
470,2468,8/7/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410,,,
471,1785,3/10/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784,,,
472,2560,7/9/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487,,,
473,1853,12/4/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,34996,,,
474,3468,9/2/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,34996,,,
475,3389,3/24/2017,0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367,,,
365,3015,7/28/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,40487,,,
476,3073,4/23/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218,,,
402,683,7/4/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,33552,,,
477,1020,10/2/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,34143,,,
478,1052,11/29/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064,,,
479,1679,1/2/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,41047,,,
480,3330,11/18/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,40779,,,
117,1591,5/3/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,40672,,,
481,311,1/1/2017,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672,,,
482,1996,11/25/2017,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339,,,
483,997,10/19/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,42226,,,
484,1276,9/21/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,,,
